assay_chembl_id	cell_name	cell_description	cell_source_organism	cell_source_tissue
CHEMBL4618620	NULL	NULL	NULL	NULL
CHEMBL4618637	NULL	NULL	NULL	NULL
CHEMBL4619017	NULL	NULL	NULL	NULL
CHEMBL4619034	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL4619087	NULL	NULL	NULL	NULL
CHEMBL4619106	NULL	NULL	NULL	NULL
CHEMBL4619252	NULL	NULL	NULL	NULL
CHEMBL4619282	NULL	NULL	NULL	NULL
CHEMBL4619543	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4619544	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL4619551	CHO-K1	CHO-K1 (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL4619942	NULL	NULL	NULL	NULL
CHEMBL4620736	NULL	NULL	NULL	NULL
CHEMBL4620737	NULL	NULL	NULL	NULL
CHEMBL4621386	NULL	NULL	NULL	NULL
CHEMBL4621965	NULL	NULL	NULL	NULL
CHEMBL4622189	NULL	NULL	NULL	NULL
CHEMBL4622343	NULL	NULL	NULL	NULL
CHEMBL4622528	NULL	NULL	NULL	NULL
CHEMBL4622580	NULL	NULL	NULL	NULL
CHEMBL4622581	NULL	NULL	NULL	NULL
CHEMBL4623819	HEK293-A	HEK293-A	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4623822	NULL	NULL	NULL	NULL
CHEMBL4623835	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL4623840	HEK293-A	HEK293-A	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4623842	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4623843	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4623844	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4623849	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL4623854	HEK293-A	HEK293-A	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4623856	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4624053	NULL	NULL	NULL	NULL
CHEMBL4624241	NULL	NULL	NULL	NULL
CHEMBL4624348	NULL	NULL	NULL	NULL
CHEMBL4624402	NULL	NULL	NULL	NULL
CHEMBL4624483	CHO	CHO (Ovarian cells)	Cricetulus griseus	Ovarian cells
CHEMBL4625381	NULL	NULL	NULL	NULL
CHEMBL4626005	NULL	NULL	NULL	NULL
CHEMBL4626204	NULL	NULL	NULL	NULL
CHEMBL4626210	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4627218	NULL	NULL	NULL	NULL
CHEMBL4628001	NULL	NULL	NULL	NULL
CHEMBL4628362	NULL	NULL	NULL	NULL
CHEMBL4629713	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4629714	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4629737	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4629738	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4629773	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4629781	HEK293	HEK293 (Embryonic kidney fibroblasts)	Homo sapiens	Embryonic kidney fibroblasts
CHEMBL4629796	NULL	NULL	NULL	NULL
CHEMBL4629912	NULL	NULL	NULL	NULL
CHEMBL4630239	NULL	NULL	NULL	NULL
CHEMBL4630251	NULL	NULL	NULL	NULL
CHEMBL4630252	NULL	NULL	NULL	NULL
CHEMBL4630255	NULL	NULL	NULL	NULL
CHEMBL4630549	NULL	NULL	NULL	NULL
CHEMBL4666808	NULL	NULL	NULL	NULL
CHEMBL4667316	NULL	NULL	NULL	NULL
CHEMBL4667319	NULL	NULL	NULL	NULL
CHEMBL4667322	NULL	NULL	NULL	NULL
CHEMBL4667480	NULL	NULL	NULL	NULL
CHEMBL4667481	NULL	NULL	NULL	NULL
CHEMBL4667531	NULL	NULL	NULL	NULL
CHEMBL4667950	NULL	NULL	NULL	NULL
CHEMBL4668721	NULL	NULL	NULL	NULL
CHEMBL4668876	NULL	NULL	NULL	NULL
CHEMBL4668963	NULL	NULL	NULL	NULL
CHEMBL4669217	NULL	NULL	NULL	NULL
CHEMBL4669232	NULL	NULL	NULL	NULL
CHEMBL4669424	NULL	NULL	NULL	NULL
CHEMBL4669513	NULL	NULL	NULL	NULL
CHEMBL4669854	NULL	NULL	NULL	NULL
CHEMBL4669894	NULL	NULL	NULL	NULL
CHEMBL4670564	NULL	NULL	NULL	NULL
CHEMBL4670565	NULL	NULL	NULL	NULL
CHEMBL4670592	NULL	NULL	NULL	NULL
CHEMBL4670699	NULL	NULL	NULL	NULL
CHEMBL4671126	NULL	NULL	NULL	NULL
CHEMBL4671572	NULL	NULL	NULL	NULL
CHEMBL4671732	NULL	NULL	NULL	NULL
CHEMBL4672097	NULL	NULL	NULL	NULL
CHEMBL4672099	NULL	NULL	NULL	NULL
CHEMBL4672844	NULL	NULL	NULL	NULL
CHEMBL4673070	NULL	NULL	NULL	NULL
CHEMBL4673071	NULL	NULL	NULL	NULL
CHEMBL4673098	NULL	NULL	NULL	NULL
CHEMBL4673099	NULL	NULL	NULL	NULL
CHEMBL4673100	NULL	NULL	NULL	NULL
CHEMBL4675511	NULL	NULL	NULL	NULL
CHEMBL4675513	NULL	NULL	NULL	NULL
CHEMBL4675676	NULL	NULL	NULL	NULL
CHEMBL4676002	NULL	NULL	NULL	NULL
CHEMBL4676023	NULL	NULL	NULL	NULL
CHEMBL4676137	NULL	NULL	NULL	NULL
CHEMBL4676196	NULL	NULL	NULL	NULL
CHEMBL4676423	NULL	NULL	NULL	NULL
CHEMBL4676425	NULL	NULL	NULL	NULL
CHEMBL4676607	NULL	NULL	NULL	NULL
CHEMBL4676921	NULL	NULL	NULL	NULL
CHEMBL4677123	NULL	NULL	NULL	NULL
CHEMBL4677210	NULL	NULL	NULL	NULL
CHEMBL4677231	NULL	NULL	NULL	NULL
CHEMBL4677462	NULL	NULL	NULL	NULL
CHEMBL4678073	NULL	NULL	NULL	NULL
CHEMBL4678145	NULL	NULL	NULL	NULL
CHEMBL4678244	NULL	NULL	NULL	NULL
CHEMBL4678423	NULL	NULL	NULL	NULL
CHEMBL4678538	NULL	NULL	NULL	NULL
CHEMBL4679076	NULL	NULL	NULL	NULL
CHEMBL4679077	NULL	NULL	NULL	NULL
CHEMBL4679199	NULL	NULL	NULL	NULL
CHEMBL4679362	NULL	NULL	NULL	NULL
CHEMBL4679371	NULL	NULL	NULL	NULL
CHEMBL4679707	NULL	NULL	NULL	NULL
CHEMBL4679763	NULL	NULL	NULL	NULL
CHEMBL4679804	NULL	NULL	NULL	NULL
CHEMBL4679820	NULL	NULL	NULL	NULL
CHEMBL4679845	NULL	NULL	NULL	NULL
CHEMBL4679979	NULL	NULL	NULL	NULL
CHEMBL4680012	NULL	NULL	NULL	NULL
CHEMBL4680539	NULL	NULL	NULL	NULL
CHEMBL4680981	NULL	NULL	NULL	NULL
CHEMBL4680982	NULL	NULL	NULL	NULL
CHEMBL4681144	NULL	NULL	NULL	NULL
CHEMBL4681389	NULL	NULL	NULL	NULL
CHEMBL4681405	NULL	NULL	NULL	NULL
CHEMBL4681549	NULL	NULL	NULL	NULL
CHEMBL4681585	NULL	NULL	NULL	NULL
CHEMBL4681980	NULL	NULL	NULL	NULL
CHEMBL4683649	NULL	NULL	NULL	NULL
CHEMBL4683752	NULL	NULL	NULL	NULL
CHEMBL4684627	NULL	NULL	NULL	NULL
CHEMBL4685406	NULL	NULL	NULL	NULL
CHEMBL4685428	NULL	NULL	NULL	NULL
CHEMBL4685630	NULL	NULL	NULL	NULL
CHEMBL4687846	NULL	NULL	NULL	NULL
CHEMBL4688317	NULL	NULL	NULL	NULL
CHEMBL4689016	NULL	NULL	NULL	NULL
CHEMBL4689504	NULL	NULL	NULL	NULL
CHEMBL4689619	NULL	NULL	NULL	NULL
CHEMBL4689621	NULL	NULL	NULL	NULL
CHEMBL4689681	NULL	NULL	NULL	NULL
CHEMBL4700151	NULL	NULL	NULL	NULL
CHEMBL4700474	NULL	NULL	NULL	NULL
CHEMBL4700475	NULL	NULL	NULL	NULL
CHEMBL4700514	NULL	NULL	NULL	NULL
CHEMBL4700515	NULL	NULL	NULL	NULL
CHEMBL4700516	NULL	NULL	NULL	NULL
CHEMBL4700775	NULL	NULL	NULL	NULL
CHEMBL4701061	NULL	NULL	NULL	NULL
CHEMBL4701153	NULL	NULL	NULL	NULL
CHEMBL4701231	NULL	NULL	NULL	NULL
CHEMBL4701493	NULL	NULL	NULL	NULL
CHEMBL4701519	NULL	NULL	NULL	NULL
CHEMBL4701598	NULL	NULL	NULL	NULL
CHEMBL4701757	NULL	NULL	NULL	NULL
CHEMBL4701758	NULL	NULL	NULL	NULL
CHEMBL4701843	NULL	NULL	NULL	NULL
CHEMBL4701902	NULL	NULL	NULL	NULL
CHEMBL4703153	NULL	NULL	NULL	NULL
CHEMBL4703517	NULL	NULL	NULL	NULL
CHEMBL4703538	NULL	NULL	NULL	NULL
CHEMBL4703550	NULL	NULL	NULL	NULL
CHEMBL4703601	NULL	NULL	NULL	NULL
CHEMBL4704019	NULL	NULL	NULL	NULL
CHEMBL4704172	NULL	NULL	NULL	NULL
CHEMBL4704175	NULL	NULL	NULL	NULL
CHEMBL4704178	NULL	NULL	NULL	NULL
CHEMBL4704179	NULL	NULL	NULL	NULL
CHEMBL4704182	NULL	NULL	NULL	NULL
CHEMBL4704286	NULL	NULL	NULL	NULL
CHEMBL4704384	NULL	NULL	NULL	NULL
CHEMBL4705420	NULL	NULL	NULL	NULL
CHEMBL4705679	NULL	NULL	NULL	NULL
CHEMBL4705760	NULL	NULL	NULL	NULL
CHEMBL4705969	NULL	NULL	NULL	NULL
CHEMBL4706009	NULL	NULL	NULL	NULL
CHEMBL4706261	NULL	NULL	NULL	NULL
CHEMBL4706322	NULL	NULL	NULL	NULL
CHEMBL4706357	NULL	NULL	NULL	NULL
CHEMBL4706796	NULL	NULL	NULL	NULL
CHEMBL4706924	NULL	NULL	NULL	NULL
CHEMBL4706939	NULL	NULL	NULL	NULL
CHEMBL4706986	NULL	NULL	NULL	NULL
CHEMBL4706987	NULL	NULL	NULL	NULL
CHEMBL4706990	NULL	NULL	NULL	NULL
CHEMBL4706993	NULL	NULL	NULL	NULL
CHEMBL4706994	NULL	NULL	NULL	NULL
CHEMBL4707280	NULL	NULL	NULL	NULL
CHEMBL4707416	NULL	NULL	NULL	NULL
CHEMBL4707425	NULL	NULL	NULL	NULL
CHEMBL4707426	NULL	NULL	NULL	NULL
CHEMBL4707427	NULL	NULL	NULL	NULL
CHEMBL4707513	NULL	NULL	NULL	NULL
CHEMBL4709255	NULL	NULL	NULL	NULL
CHEMBL4709270	NULL	NULL	NULL	NULL
CHEMBL4709471	NULL	NULL	NULL	NULL
CHEMBL4709848	NULL	NULL	NULL	NULL
CHEMBL4712777	NULL	NULL	NULL	NULL
CHEMBL4712828	NULL	NULL	NULL	NULL
CHEMBL4712956	NULL	NULL	NULL	NULL
CHEMBL4714168	NULL	NULL	NULL	NULL
CHEMBL4714207	NULL	NULL	NULL	NULL
CHEMBL4714257	NULL	NULL	NULL	NULL
CHEMBL4714789	NULL	NULL	NULL	NULL
CHEMBL4714790	NULL	NULL	NULL	NULL
CHEMBL4714791	NULL	NULL	NULL	NULL
CHEMBL4714792	NULL	NULL	NULL	NULL
CHEMBL4714993	NULL	NULL	NULL	NULL
CHEMBL4715201	NULL	NULL	NULL	NULL
CHEMBL4715413	NULL	NULL	NULL	NULL
CHEMBL4715414	NULL	NULL	NULL	NULL
CHEMBL4715665	NULL	NULL	NULL	NULL
CHEMBL4716871	NULL	NULL	NULL	NULL
CHEMBL4717446	NULL	NULL	NULL	NULL
CHEMBL4717568	NULL	NULL	NULL	NULL
CHEMBL4718826	NULL	NULL	NULL	NULL
CHEMBL4719471	NULL	NULL	NULL	NULL
CHEMBL4719894	NULL	NULL	NULL	NULL
CHEMBL4720165	NULL	NULL	NULL	NULL
CHEMBL4720270	NULL	NULL	NULL	NULL
CHEMBL4721269	NULL	NULL	NULL	NULL
CHEMBL4721729	NULL	NULL	NULL	NULL
CHEMBL4722404	NULL	NULL	NULL	NULL
CHEMBL4722405	NULL	NULL	NULL	NULL
CHEMBL4722406	NULL	NULL	NULL	NULL
CHEMBL4723228	NULL	NULL	NULL	NULL
CHEMBL4723905	NULL	NULL	NULL	NULL
CHEMBL4724420	NULL	NULL	NULL	NULL
CHEMBL4724812	NULL	NULL	NULL	NULL
CHEMBL4724814	NULL	NULL	NULL	NULL
CHEMBL4724824	NULL	NULL	NULL	NULL
CHEMBL4724830	NULL	NULL	NULL	NULL
CHEMBL4725052	NULL	NULL	NULL	NULL
CHEMBL4726747	NULL	NULL	NULL	NULL
CHEMBL4727232	NULL	NULL	NULL	NULL
CHEMBL4727371	NULL	NULL	NULL	NULL
CHEMBL4728068	NULL	NULL	NULL	NULL
CHEMBL4728563	NULL	NULL	NULL	NULL
CHEMBL4728777	NULL	NULL	NULL	NULL
CHEMBL4729288	NULL	NULL	NULL	NULL
CHEMBL4729407	NULL	NULL	NULL	NULL
CHEMBL4729408	NULL	NULL	NULL	NULL
CHEMBL4729409	NULL	NULL	NULL	NULL
CHEMBL4729412	NULL	NULL	NULL	NULL
CHEMBL4729806	NULL	NULL	NULL	NULL
CHEMBL4730058	NULL	NULL	NULL	NULL
CHEMBL4730753	NULL	NULL	NULL	NULL
CHEMBL4731399	NULL	NULL	NULL	NULL
CHEMBL4731898	NULL	NULL	NULL	NULL
CHEMBL4731940	NULL	NULL	NULL	NULL
CHEMBL4732339	NULL	NULL	NULL	NULL
CHEMBL4732703	NULL	NULL	NULL	NULL
CHEMBL4733228	NULL	NULL	NULL	NULL
CHEMBL4733892	NULL	NULL	NULL	NULL
CHEMBL4734890	NULL	NULL	NULL	NULL
CHEMBL4734891	NULL	NULL	NULL	NULL
CHEMBL4734892	NULL	NULL	NULL	NULL
CHEMBL4734893	NULL	NULL	NULL	NULL
CHEMBL4734894	NULL	NULL	NULL	NULL
CHEMBL4734895	NULL	NULL	NULL	NULL
CHEMBL4734905	NULL	NULL	NULL	NULL
CHEMBL4734906	NULL	NULL	NULL	NULL
CHEMBL4734907	NULL	NULL	NULL	NULL
CHEMBL4734908	NULL	NULL	NULL	NULL
CHEMBL4734909	NULL	NULL	NULL	NULL
CHEMBL4734910	NULL	NULL	NULL	NULL
CHEMBL4735502	NULL	NULL	NULL	NULL
CHEMBL4735622	NULL	NULL	NULL	NULL
CHEMBL4735623	NULL	NULL	NULL	NULL
CHEMBL4735919	NULL	NULL	NULL	NULL
CHEMBL4735920	NULL	NULL	NULL	NULL
CHEMBL4736144	NULL	NULL	NULL	NULL
CHEMBL4736317	NULL	NULL	NULL	NULL
CHEMBL4737759	NULL	NULL	NULL	NULL
CHEMBL4737841	NULL	NULL	NULL	NULL
CHEMBL4739122	NULL	NULL	NULL	NULL
CHEMBL4739474	NULL	NULL	NULL	NULL
CHEMBL4739475	NULL	NULL	NULL	NULL
CHEMBL4742499	NULL	NULL	NULL	NULL
CHEMBL4765911	NULL	NULL	NULL	NULL
CHEMBL4765969	NULL	NULL	NULL	NULL
CHEMBL4765970	NULL	NULL	NULL	NULL
CHEMBL4765973	NULL	NULL	NULL	NULL
CHEMBL4765977	NULL	NULL	NULL	NULL
CHEMBL4765978	NULL	NULL	NULL	NULL
CHEMBL4765996	NULL	NULL	NULL	NULL
CHEMBL4765997	NULL	NULL	NULL	NULL
CHEMBL4765998	NULL	NULL	NULL	NULL
CHEMBL4766000	NULL	NULL	NULL	NULL
CHEMBL4766115	NULL	NULL	NULL	NULL
CHEMBL4766130	NULL	NULL	NULL	NULL
CHEMBL4766286	NULL	NULL	NULL	NULL
CHEMBL4766385	NULL	NULL	NULL	NULL
CHEMBL4766428	NULL	NULL	NULL	NULL
CHEMBL4768824	NULL	NULL	NULL	NULL
CHEMBL4769576	NULL	NULL	NULL	NULL
CHEMBL4769893	NULL	NULL	NULL	NULL
CHEMBL4769894	NULL	NULL	NULL	NULL
CHEMBL4769895	NULL	NULL	NULL	NULL
CHEMBL4769896	NULL	NULL	NULL	NULL
CHEMBL4769897	NULL	NULL	NULL	NULL
CHEMBL4769898	NULL	NULL	NULL	NULL
CHEMBL4769899	NULL	NULL	NULL	NULL
CHEMBL4769900	NULL	NULL	NULL	NULL
CHEMBL4769901	NULL	NULL	NULL	NULL
CHEMBL4769902	NULL	NULL	NULL	NULL
CHEMBL4769903	NULL	NULL	NULL	NULL
CHEMBL4769904	NULL	NULL	NULL	NULL
CHEMBL4769905	NULL	NULL	NULL	NULL
CHEMBL4769906	NULL	NULL	NULL	NULL
CHEMBL4769907	NULL	NULL	NULL	NULL
CHEMBL4769908	NULL	NULL	NULL	NULL
CHEMBL4769909	NULL	NULL	NULL	NULL
CHEMBL4769910	NULL	NULL	NULL	NULL
CHEMBL4769911	NULL	NULL	NULL	NULL
CHEMBL4769912	NULL	NULL	NULL	NULL
CHEMBL4769913	NULL	NULL	NULL	NULL
CHEMBL4769914	NULL	NULL	NULL	NULL
CHEMBL4769915	NULL	NULL	NULL	NULL
CHEMBL4769916	NULL	NULL	NULL	NULL
CHEMBL4769917	NULL	NULL	NULL	NULL
CHEMBL4769918	NULL	NULL	NULL	NULL
CHEMBL4769919	NULL	NULL	NULL	NULL
CHEMBL4769920	NULL	NULL	NULL	NULL
CHEMBL4769921	NULL	NULL	NULL	NULL
CHEMBL4769922	NULL	NULL	NULL	NULL
CHEMBL4769923	NULL	NULL	NULL	NULL
CHEMBL4770548	NULL	NULL	NULL	NULL
CHEMBL4770549	NULL	NULL	NULL	NULL
CHEMBL4770609	NULL	NULL	NULL	NULL
CHEMBL4773475	NULL	NULL	NULL	NULL
CHEMBL4774139	NULL	NULL	NULL	NULL
CHEMBL4774539	NULL	NULL	NULL	NULL
CHEMBL4774973	NULL	NULL	NULL	NULL
CHEMBL4775122	NULL	NULL	NULL	NULL
CHEMBL4775388	NULL	NULL	NULL	NULL
CHEMBL4775409	NULL	NULL	NULL	NULL
CHEMBL4775647	NULL	NULL	NULL	NULL
CHEMBL4775892	NULL	NULL	NULL	NULL
CHEMBL4807664	NULL	NULL	NULL	NULL
CHEMBL4807665	NULL	NULL	NULL	NULL
CHEMBL4807666	NULL	NULL	NULL	NULL
CHEMBL4807667	NULL	NULL	NULL	NULL
CHEMBL4808269	NULL	NULL	NULL	NULL
CHEMBL4808322	NULL	NULL	NULL	NULL
CHEMBL4808721	NULL	NULL	NULL	NULL
CHEMBL4809364	NULL	NULL	NULL	NULL
CHEMBL4809365	NULL	NULL	NULL	NULL
CHEMBL4809366	NULL	NULL	NULL	NULL
CHEMBL4809367	NULL	NULL	NULL	NULL
CHEMBL4809369	NULL	NULL	NULL	NULL
CHEMBL4809418	NULL	NULL	NULL	NULL
CHEMBL4809419	NULL	NULL	NULL	NULL
CHEMBL4809422	NULL	NULL	NULL	NULL
CHEMBL4810166	NULL	NULL	NULL	NULL
CHEMBL4810220	NULL	NULL	NULL	NULL
CHEMBL4810281	NULL	NULL	NULL	NULL
CHEMBL4810581	NULL	NULL	NULL	NULL
CHEMBL4810591	NULL	NULL	NULL	NULL
CHEMBL4810688	NULL	NULL	NULL	NULL
CHEMBL4810689	NULL	NULL	NULL	NULL
CHEMBL4810690	NULL	NULL	NULL	NULL
CHEMBL4810691	NULL	NULL	NULL	NULL
CHEMBL4810712	NULL	NULL	NULL	NULL
CHEMBL4810713	NULL	NULL	NULL	NULL
CHEMBL4811862	NULL	NULL	NULL	NULL
CHEMBL4811872	NULL	NULL	NULL	NULL
CHEMBL4812459	NULL	NULL	NULL	NULL
CHEMBL4812667	NULL	NULL	NULL	NULL
CHEMBL4812957	NULL	NULL	NULL	NULL
CHEMBL4813111	NULL	NULL	NULL	NULL
CHEMBL4813123	NULL	NULL	NULL	NULL
CHEMBL4813130	NULL	NULL	NULL	NULL
CHEMBL4813131	NULL	NULL	NULL	NULL
CHEMBL4813132	NULL	NULL	NULL	NULL
CHEMBL4813155	NULL	NULL	NULL	NULL
CHEMBL4813156	NULL	NULL	NULL	NULL
CHEMBL4813160	NULL	NULL	NULL	NULL
CHEMBL4813164	NULL	NULL	NULL	NULL
CHEMBL4813173	NULL	NULL	NULL	NULL
CHEMBL4813174	NULL	NULL	NULL	NULL
CHEMBL4813175	NULL	NULL	NULL	NULL
CHEMBL4813178	NULL	NULL	NULL	NULL
CHEMBL4815572	NULL	NULL	NULL	NULL
CHEMBL4817039	NULL	NULL	NULL	NULL
CHEMBL4817115	NULL	NULL	NULL	NULL
CHEMBL4817671	NULL	NULL	NULL	NULL
CHEMBL4818032	NULL	NULL	NULL	NULL
CHEMBL4818301	NULL	NULL	NULL	NULL
CHEMBL4818827	NULL	NULL	NULL	NULL
CHEMBL4818897	NULL	NULL	NULL	NULL
CHEMBL4820317	NULL	NULL	NULL	NULL
CHEMBL4820822	NULL	NULL	NULL	NULL
CHEMBL4821061	NULL	NULL	NULL	NULL
CHEMBL4821175	NULL	NULL	NULL	NULL
CHEMBL4822033	NULL	NULL	NULL	NULL
CHEMBL4822034	NULL	NULL	NULL	NULL
CHEMBL4822035	NULL	NULL	NULL	NULL
CHEMBL4822453	NULL	NULL	NULL	NULL
CHEMBL4822454	NULL	NULL	NULL	NULL
CHEMBL4822455	NULL	NULL	NULL	NULL
CHEMBL4823546	NULL	NULL	NULL	NULL
CHEMBL4823547	NULL	NULL	NULL	NULL
CHEMBL4823916	NULL	NULL	NULL	NULL
CHEMBL4824897	NULL	NULL	NULL	NULL
CHEMBL4824898	NULL	NULL	NULL	NULL
CHEMBL4824899	NULL	NULL	NULL	NULL
CHEMBL4825319	NULL	NULL	NULL	NULL
CHEMBL4825323	NULL	NULL	NULL	NULL
CHEMBL4825561	NULL	NULL	NULL	NULL
CHEMBL4825564	NULL	NULL	NULL	NULL
CHEMBL4825629	NULL	NULL	NULL	NULL
CHEMBL4826208	NULL	NULL	NULL	NULL
CHEMBL4826209	NULL	NULL	NULL	NULL
CHEMBL4826701	NULL	NULL	NULL	NULL
CHEMBL4826990	NULL	NULL	NULL	NULL
CHEMBL4827100	NULL	NULL	NULL	NULL
CHEMBL4827376	NULL	NULL	NULL	NULL
CHEMBL4827377	NULL	NULL	NULL	NULL
CHEMBL4827378	NULL	NULL	NULL	NULL
CHEMBL4827648	NULL	NULL	NULL	NULL
CHEMBL4827649	NULL	NULL	NULL	NULL
CHEMBL4827723	NULL	NULL	NULL	NULL
CHEMBL4827861	NULL	NULL	NULL	NULL
CHEMBL4827914	NULL	NULL	NULL	NULL
CHEMBL4827915	NULL	NULL	NULL	NULL
CHEMBL4828201	NULL	NULL	NULL	NULL
CHEMBL4828449	NULL	NULL	NULL	NULL
CHEMBL4828532	NULL	NULL	NULL	NULL
CHEMBL4828916	NULL	NULL	NULL	NULL
CHEMBL4829566	NULL	NULL	NULL	NULL
CHEMBL4829567	NULL	NULL	NULL	NULL
CHEMBL4829568	NULL	NULL	NULL	NULL
CHEMBL4829569	NULL	NULL	NULL	NULL
CHEMBL4829570	NULL	NULL	NULL	NULL
CHEMBL4829594	NULL	NULL	NULL	NULL
CHEMBL4830030	NULL	NULL	NULL	NULL
CHEMBL4830615	NULL	NULL	NULL	NULL
CHEMBL4830698	NULL	NULL	NULL	NULL
CHEMBL4830699	NULL	NULL	NULL	NULL
CHEMBL4831270	NULL	NULL	NULL	NULL
CHEMBL4831396	NULL	NULL	NULL	NULL
CHEMBL4831696	NULL	NULL	NULL	NULL
CHEMBL4831757	NULL	NULL	NULL	NULL
CHEMBL4832310	NULL	NULL	NULL	NULL
CHEMBL4832311	NULL	NULL	NULL	NULL
CHEMBL4832854	NULL	NULL	NULL	NULL
CHEMBL4833086	NULL	NULL	NULL	NULL
CHEMBL4833401	NULL	NULL	NULL	NULL
CHEMBL4833704	NULL	NULL	NULL	NULL
CHEMBL4833974	NULL	NULL	NULL	NULL
CHEMBL4834166	NULL	NULL	NULL	NULL
CHEMBL4834317	NULL	NULL	NULL	NULL
CHEMBL4834318	NULL	NULL	NULL	NULL
CHEMBL4834375	NULL	NULL	NULL	NULL
CHEMBL4834663	NULL	NULL	NULL	NULL
CHEMBL4834685	NULL	NULL	NULL	NULL
CHEMBL4834687	NULL	NULL	NULL	NULL
CHEMBL4834689	NULL	NULL	NULL	NULL
CHEMBL4835111	NULL	NULL	NULL	NULL
CHEMBL4835203	NULL	NULL	NULL	NULL
CHEMBL4835312	NULL	NULL	NULL	NULL
CHEMBL4835480	NULL	NULL	NULL	NULL
CHEMBL4835481	NULL	NULL	NULL	NULL
CHEMBL4835482	NULL	NULL	NULL	NULL
CHEMBL4835850	NULL	NULL	NULL	NULL
CHEMBL4836048	NULL	NULL	NULL	NULL
CHEMBL4836049	NULL	NULL	NULL	NULL
CHEMBL4836099	NULL	NULL	NULL	NULL
CHEMBL4836570	NULL	NULL	NULL	NULL
CHEMBL4836980	NULL	NULL	NULL	NULL
CHEMBL4837020	NULL	NULL	NULL	NULL
CHEMBL4837693	NULL	NULL	NULL	NULL
CHEMBL4839020	NULL	NULL	NULL	NULL
CHEMBL4839289	NULL	NULL	NULL	NULL
CHEMBL4839358	NULL	NULL	NULL	NULL
CHEMBL4839360	NULL	NULL	NULL	NULL
CHEMBL4839361	NULL	NULL	NULL	NULL
CHEMBL4839391	NULL	NULL	NULL	NULL
CHEMBL4839646	NULL	NULL	NULL	NULL
CHEMBL4839718	NULL	NULL	NULL	NULL
CHEMBL4839870	NULL	NULL	NULL	NULL
CHEMBL4840017	NULL	NULL	NULL	NULL
CHEMBL4840058	NULL	NULL	NULL	NULL
CHEMBL4840059	NULL	NULL	NULL	NULL
CHEMBL4840060	NULL	NULL	NULL	NULL
CHEMBL4840061	NULL	NULL	NULL	NULL
CHEMBL4840062	NULL	NULL	NULL	NULL
CHEMBL4840063	NULL	NULL	NULL	NULL
CHEMBL4840064	NULL	NULL	NULL	NULL
CHEMBL4840065	NULL	NULL	NULL	NULL
CHEMBL4840124	NULL	NULL	NULL	NULL
CHEMBL4840588	NULL	NULL	NULL	NULL
CHEMBL4841563	NULL	NULL	NULL	NULL
CHEMBL4841576	NULL	NULL	NULL	NULL
CHEMBL4841581	NULL	NULL	NULL	NULL
CHEMBL4841815	NULL	NULL	NULL	NULL
CHEMBL4842058	NULL	NULL	NULL	NULL
CHEMBL4842131	NULL	NULL	NULL	NULL
CHEMBL4842280	NULL	NULL	NULL	NULL
CHEMBL4843250	NULL	NULL	NULL	NULL
CHEMBL4843252	NULL	NULL	NULL	NULL
CHEMBL4843253	NULL	NULL	NULL	NULL
CHEMBL4843281	NULL	NULL	NULL	NULL
CHEMBL4843290	NULL	NULL	NULL	NULL
CHEMBL4843291	NULL	NULL	NULL	NULL
CHEMBL4843604	NULL	NULL	NULL	NULL
CHEMBL4843627	NULL	NULL	NULL	NULL
CHEMBL4843634	NULL	NULL	NULL	NULL
CHEMBL4843635	NULL	NULL	NULL	NULL
CHEMBL4844342	NULL	NULL	NULL	NULL
CHEMBL4844548	NULL	NULL	NULL	NULL
