assay_chembl_id	document_chembl_id
CHEMBL2215015	CHEMBL2203205
CHEMBL3430371	CHEMBL3430320
CHEMBL2432176	CHEMBL2429732
CHEMBL3224839	CHEMBL3217700
CHEMBL3430703	CHEMBL3430320
CHEMBL4022418	CHEMBL4020789
CHEMBL2162302	CHEMBL2157961
CHEMBL5733769	CHEMBL5726960
CHEMBL5034585	CHEMBL5034005
CHEMBL4834685	CHEMBL4834397
CHEMBL3607755	CHEMBL3603832
CHEMBL4315150	CHEMBL4311996
CHEMBL4323948	CHEMBL4321837
CHEMBL937373	CHEMBL1147066
CHEMBL3436151	CHEMBL3436046
CHEMBL2091536	CHEMBL2086343
CHEMBL1273164	CHEMBL1268988
CHEMBL4178742	CHEMBL4177561
CHEMBL3430475	CHEMBL3430320
CHEMBL1046692	CHEMBL1154177
CHEMBL5337264	CHEMBL5335805
CHEMBL3430530	CHEMBL3430320
CHEMBL3430704	CHEMBL3430320
CHEMBL4017747	CHEMBL4017455
CHEMBL4344576	CHEMBL4342468
CHEMBL4047411	CHEMBL4043239
CHEMBL1954401	CHEMBL1949653
CHEMBL3430542	CHEMBL3430320
CHEMBL5130009	CHEMBL5126607
CHEMBL3706049	CHEMBL3638742
CHEMBL1039910	CHEMBL1156057
CHEMBL3880277	CHEMBL3879906
CHEMBL3430608	CHEMBL3430321
CHEMBL993087	CHEMBL1143329
CHEMBL4391984	CHEMBL4390668
CHEMBL3436143	CHEMBL3436046
CHEMBL1947911	CHEMBL1944604
CHEMBL5545983	CHEMBL5543116
CHEMBL4392961	CHEMBL4392823
CHEMBL1687437	CHEMBL1681732
CHEMBL4310495	CHEMBL4308861
CHEMBL4840124	CHEMBL4837263
CHEMBL3616252	CHEMBL3612040
CHEMBL4037438	CHEMBL4033783
CHEMBL5133651	CHEMBL5131436
CHEMBL4840059	CHEMBL4837261
CHEMBL5055795	CHEMBL5055619
CHEMBL5346681	CHEMBL5344477
CHEMBL5158270	CHEMBL5154717
CHEMBL3745212	CHEMBL3739377
CHEMBL4324297	CHEMBL4321846
CHEMBL1937279	CHEMBL1933029
CHEMBL2330396	CHEMBL2321831
CHEMBL5105654	CHEMBL5104129
CHEMBL5318819	CHEMBL5316317
CHEMBL1816830	CHEMBL1811886
CHEMBL5148913	CHEMBL5143723
CHEMBL4821061	CHEMBL4819047
CHEMBL3795099	CHEMBL3792331
CHEMBL5581977	CHEMBL5579857
CHEMBL3638146	CHEMBL3638030
CHEMBL2330743	CHEMBL2321724
CHEMBL4809422	CHEMBL4808184
CHEMBL2013260	CHEMBL2010675
CHEMBL3266651	CHEMBL3259614
CHEMBL4833704	CHEMBL4831544
CHEMBL5237932	CHEMBL5236575
CHEMBL3428450	CHEMBL3425423
CHEMBL5303904	CHEMBL4630907
CHEMBL4056221	CHEMBL4052694
CHEMBL5258225	CHEMBL5257040
CHEMBL3293609	CHEMBL3286368
CHEMBL3883137	CHEMBL3882737
CHEMBL4704179	CHEMBL4699583
CHEMBL5733044	CHEMBL5726620
CHEMBL1066913	CHEMBL1159116
CHEMBL1831362	CHEMBL1828590
CHEMBL1787185	CHEMBL1781958
CHEMBL5317031	CHEMBL5316279
CHEMBL5249647	CHEMBL5247605
CHEMBL4733892	CHEMBL4732078
CHEMBL937369	CHEMBL1147066
CHEMBL5332470	CHEMBL5331066
CHEMBL5507543	CHEMBL5505977
CHEMBL2396019	CHEMBL2390895
CHEMBL1291783	CHEMBL1287696
CHEMBL895731	CHEMBL1148753
CHEMBL3096730	CHEMBL3091311
CHEMBL5029767	CHEMBL5029164
CHEMBL3387701	CHEMBL3352323
CHEMBL3878944	CHEMBL3877302
CHEMBL4881844	CHEMBL4507276
CHEMBL3744957	CHEMBL3739407
CHEMBL929284	CHEMBL1147066
CHEMBL805186	CHEMBL1128716
CHEMBL4424245	CHEMBL4422659
CHEMBL829152	CHEMBL1139598
CHEMBL5589183	CHEMBL5584356
CHEMBL2216271	CHEMBL2203133
CHEMBL5521406	CHEMBL5518219
CHEMBL3638100	CHEMBL3638030
CHEMBL4023695	CHEMBL4020831
CHEMBL5622385	CHEMBL5620393
CHEMBL2327054	CHEMBL2321766
CHEMBL5217823	CHEMBL5214989
CHEMBL4679804	CHEMBL4673395
CHEMBL4845604	CHEMBL4842397
CHEMBL931281	CHEMBL1142222
CHEMBL2020460	CHEMBL2016510
CHEMBL978140	CHEMBL1155867
CHEMBL827947	CHEMBL1142718
CHEMBL1051852	CHEMBL1153520
CHEMBL4030952	CHEMBL4028852
CHEMBL2443476	CHEMBL2439970
CHEMBL4624348	CHEMBL4622891
CHEMBL5582150	CHEMBL5579865
CHEMBL908401	CHEMBL1137354
CHEMBL5142532	CHEMBL5137093
CHEMBL1120468	CHEMBL1158627
CHEMBL948485	CHEMBL1152288
CHEMBL2444709	CHEMBL2440024
CHEMBL4057904	CHEMBL4052773
CHEMBL3638101	CHEMBL3638030
CHEMBL3268715	CHEMBL3259804
CHEMBL3880252	CHEMBL3879906
CHEMBL2406366	CHEMBL2401722
CHEMBL5303846	CHEMBL4630909
CHEMBL4630251	CHEMBL4627405
CHEMBL1772391	CHEMBL1770138
CHEMBL3638167	CHEMBL3638030
CHEMBL4621965	CHEMBL4619796
CHEMBL2149351	CHEMBL2146430
CHEMBL2395084	CHEMBL2390918
CHEMBL3430564	CHEMBL3430320
CHEMBL1680956	CHEMBL1671841
CHEMBL2166000	CHEMBL2163232
CHEMBL4706796	CHEMBL4706474
CHEMBL3266605	CHEMBL3259553
CHEMBL1919559	CHEMBL1914447
CHEMBL5218077	CHEMBL5214995
CHEMBL4355800	CHEMBL4354805
CHEMBL3363795	CHEMBL3352316
CHEMBL2176468	CHEMBL2169877
CHEMBL3214886	CHEMBL1201862
CHEMBL976148	CHEMBL1153978
CHEMBL1112218	CHEMBL1154346
CHEMBL4195906	CHEMBL4190408
CHEMBL1293148	CHEMBL1287678
CHEMBL819364	CHEMBL1147446
CHEMBL1004593	CHEMBL1141692
CHEMBL1009827	CHEMBL1154508
CHEMBL3291975	CHEMBL3286277
CHEMBL3436140	CHEMBL3436046
CHEMBL4195231	CHEMBL4190390
CHEMBL2217340	CHEMBL2216747
CHEMBL4835111	CHEMBL4834404
CHEMBL655369	CHEMBL1132542
CHEMBL4810712	CHEMBL4808226
CHEMBL2060804	CHEMBL2057141
CHEMBL5388466	CHEMBL5385904
CHEMBL3270478	CHEMBL3259640
CHEMBL1685373	CHEMBL1681746
CHEMBL3611883	CHEMBL3608233
CHEMBL3743005	CHEMBL3739265
CHEMBL3430747	CHEMBL3430320
CHEMBL4706009	CHEMBL4699658
CHEMBL3430398	CHEMBL3430320
CHEMBL4392962	CHEMBL4392823
CHEMBL5326840	CHEMBL5325430
CHEMBL2415312	CHEMBL2413071
CHEMBL2026856	CHEMBL2021786
CHEMBL5233428	CHEMBL5233208
CHEMBL3861688	CHEMBL3860098
CHEMBL3430575	CHEMBL3430321
CHEMBL3385852	CHEMBL3351667
CHEMBL1273561	CHEMBL1269008
CHEMBL890380	CHEMBL1146203
CHEMBL4041069	CHEMBL4038338
CHEMBL3855749	CHEMBL3853350
CHEMBL4807664	CHEMBL4806967
CHEMBL1042532	CHEMBL1156077
CHEMBL2344009	CHEMBL2331553
CHEMBL3383597	CHEMBL3351528
CHEMBL1011671	CHEMBL1152811
CHEMBL3615016	CHEMBL3611997
CHEMBL866526	CHEMBL1138981
CHEMBL3638109	CHEMBL3638030
CHEMBL4831696	CHEMBL4831479
CHEMBL4181783	CHEMBL4177680
CHEMBL5522444	CHEMBL5518235
CHEMBL4047420	CHEMBL4043239
CHEMBL1119996	CHEMBL1155453
CHEMBL1686107	CHEMBL1681706
CHEMBL1936658	CHEMBL1932929
CHEMBL3242088	CHEMBL3232847
CHEMBL1113809	CHEMBL1157799
CHEMBL4839391	CHEMBL4837246
CHEMBL3430606	CHEMBL3430321
CHEMBL4384746	CHEMBL4382258
CHEMBL4395520	CHEMBL4393699
CHEMBL4843290	CHEMBL4842341
CHEMBL5636884	CHEMBL5634130
CHEMBL5259045	CHEMBL5257086
CHEMBL4058067	CHEMBL4052782
CHEMBL3638160	CHEMBL3638030
CHEMBL2090504	CHEMBL2086249
CHEMBL5730414	CHEMBL5725271
CHEMBL5512023	CHEMBL5506067
CHEMBL1936096	CHEMBL1932985
CHEMBL1777309	CHEMBL1772974
CHEMBL4045110	CHEMBL4043141
CHEMBL2378543	CHEMBL2375312
CHEMBL5162868	CHEMBL5154820
CHEMBL5629612	CHEMBL5625263
CHEMBL4184510	CHEMBL4184082
CHEMBL3387122	CHEMBL3351799
CHEMBL4388921	CHEMBL4387734
CHEMBL5521592	CHEMBL5518223
CHEMBL4134157	CHEMBL4130453
CHEMBL3268095	CHEMBL3259563
CHEMBL1953697	CHEMBL1949548
CHEMBL5159727	CHEMBL5154758
CHEMBL2072491	CHEMBL2069262
CHEMBL5730850	CHEMBL5725461
CHEMBL4030947	CHEMBL4028852
CHEMBL3768468	CHEMBL3763052
CHEMBL4047406	CHEMBL4043239
CHEMBL4183068	CHEMBL4177750
CHEMBL5516756	CHEMBL5512679
CHEMBL4153192	CHEMBL4152207
CHEMBL5531275	CHEMBL5528071
CHEMBL4194788	CHEMBL4190376
CHEMBL5378342	CHEMBL5375977
CHEMBL3430552	CHEMBL3430320
CHEMBL819394	CHEMBL1134478
CHEMBL1219226	CHEMBL1212880
CHEMBL5512092	CHEMBL5506068
CHEMBL3638107	CHEMBL3638030
CHEMBL5501763	CHEMBL5500358
CHEMBL4630549	CHEMBL4627416
CHEMBL5326841	CHEMBL5325430
CHEMBL2020831	CHEMBL2016557
CHEMBL3603131	CHEMBL3600293
CHEMBL4181793	CHEMBL4177680
CHEMBL4276588	CHEMBL4270672
CHEMBL4051787	CHEMBL4049439
CHEMBL3813326	CHEMBL3808373
CHEMBL4186330	CHEMBL4184167
CHEMBL2437987	CHEMBL2434936
CHEMBL4827723	CHEMBL4825722
CHEMBL4623844	CHEMBL4622872
CHEMBL1670969	CHEMBL1667769
CHEMBL3774086	CHEMBL3769328
CHEMBL5225017	CHEMBL5223125
CHEMBL3430557	CHEMBL3430320
CHEMBL5044862	CHEMBL5042526
CHEMBL3705543	CHEMBL3638545
CHEMBL875385	CHEMBL1135758
CHEMBL3773670	CHEMBL3769376
CHEMBL1212048	CHEMBL1208767
CHEMBL3994405	CHEMBL3992564
CHEMBL4339821	CHEMBL4339202
CHEMBL3744481	CHEMBL3739386
CHEMBL4188524	CHEMBL4184274
CHEMBL1121085	CHEMBL1158565
CHEMBL4145270	CHEMBL4138314
CHEMBL2217325	CHEMBL2216747
CHEMBL4030036	CHEMBL4028831
CHEMBL4614748	CHEMBL4613250
CHEMBL660547	CHEMBL1124111
CHEMBL5304975	CHEMBL5303768
CHEMBL1022019	CHEMBL1138584
CHEMBL926143	CHEMBL1141460
CHEMBL4264707	CHEMBL4261605
CHEMBL4676137	CHEMBL4673245
CHEMBL5730347	CHEMBL5725239
CHEMBL4810581	CHEMBL4808222
CHEMBL4413489	CHEMBL4411314
CHEMBL4026999	CHEMBL4024763
CHEMBL5247147	CHEMBL5244275
CHEMBL2424275	CHEMBL2417378
CHEMBL4184448	CHEMBL4184082
CHEMBL1913068	CHEMBL1909536
CHEMBL1960174	CHEMBL1955715
CHEMBL3436130	CHEMBL3436046
CHEMBL841078	CHEMBL1134478
CHEMBL3430505	CHEMBL3430320
CHEMBL3638123	CHEMBL3638030
CHEMBL4339726	CHEMBL4339198
CHEMBL4623819	CHEMBL4622872
CHEMBL4158633	CHEMBL4152382
CHEMBL5586854	CHEMBL5584307
CHEMBL3436127	CHEMBL3436046
CHEMBL4619282	CHEMBL4616714
CHEMBL3118368	CHEMBL3112488
CHEMBL1110812	CHEMBL1156340
CHEMBL2330875	CHEMBL2321772
CHEMBL4223825	CHEMBL4219233
CHEMBL4428885	CHEMBL4428053
CHEMBL3436139	CHEMBL3436046
CHEMBL2026865	CHEMBL2021786
CHEMBL953428	CHEMBL1150320
CHEMBL3736649	CHEMBL3734698
CHEMBL4222828	CHEMBL4219173
CHEMBL5136757	CHEMBL5131569
CHEMBL1943910	CHEMBL1938393
CHEMBL3096209	CHEMBL3091283
CHEMBL4367399	CHEMBL4364295
CHEMBL3994269	CHEMBL3992557
CHEMBL3806884	CHEMBL3804825
CHEMBL933619	CHEMBL1147066
CHEMBL4123132	CHEMBL4118190
CHEMBL1219104	CHEMBL1212923
CHEMBL5041660	CHEMBL5038650
CHEMBL2187242	CHEMBL2177080
CHEMBL3583387	CHEMBL3580651
CHEMBL4016929	CHEMBL4014346
CHEMBL5112471	CHEMBL5108065
CHEMBL3430517	CHEMBL3430320
CHEMBL1919743	CHEMBL1914454
CHEMBL5303897	CHEMBL4630907
CHEMBL5041052	CHEMBL5038628
CHEMBL5114587	CHEMBL5113390
CHEMBL1054533	CHEMBL1154611
CHEMBL5584876	CHEMBL5584226
CHEMBL5226275	CHEMBL5223191
CHEMBL3378487	CHEMBL3351614
CHEMBL3430615	CHEMBL3430321
CHEMBL3865492	CHEMBL3864182
CHEMBL4021692	CHEMBL4020748
CHEMBL4039279	CHEMBL4038301
CHEMBL1919030	CHEMBL1914417
CHEMBL4364983	CHEMBL4364254
CHEMBL5055887	CHEMBL5055621
CHEMBL1274055	CHEMBL1268956
CHEMBL3999907	CHEMBL3997842
CHEMBL2019965	CHEMBL2016447
CHEMBL2149459	CHEMBL2146409
CHEMBL2389758	CHEMBL2384910
CHEMBL5112481	CHEMBL5108065
CHEMBL4810689	CHEMBL4808226
CHEMBL819393	CHEMBL1132339
CHEMBL2154391	CHEMBL2150960
CHEMBL903442	CHEMBL1139120
CHEMBL4765998	CHEMBL4765231
CHEMBL3382462	CHEMBL3352258
CHEMBL4606240	CHEMBL4602726
CHEMBL3292600	CHEMBL3286274
CHEMBL4122429	CHEMBL4118149
CHEMBL1039970	CHEMBL1156066
CHEMBL4617553	CHEMBL4616620
CHEMBL4427468	CHEMBL4425169
CHEMBL1932121	CHEMBL1926622
CHEMBL862268	CHEMBL1147799
CHEMBL3124407	CHEMBL3120136
CHEMBL5383357	CHEMBL5380818
CHEMBL4605649	CHEMBL4602709
CHEMBL3424852	CHEMBL3421558
CHEMBL3789676	CHEMBL3785066
CHEMBL4053613	CHEMBL4052609
CHEMBL3370463	CHEMBL3352793
CHEMBL3379378	CHEMBL3351632
CHEMBL1041817	CHEMBL1156785
CHEMBL933613	CHEMBL1147066
CHEMBL654396	CHEMBL1159134
CHEMBL1006160	CHEMBL1141693
CHEMBL947993	CHEMBL1142358
CHEMBL3508812	CHEMBL3508693
CHEMBL3368359	CHEMBL3352699
CHEMBL4839289	CHEMBL4837244
CHEMBL4395863	CHEMBL4393708
CHEMBL3430745	CHEMBL3430320
CHEMBL5116792	CHEMBL5113445
CHEMBL699347	CHEMBL1134478
CHEMBL5586807	CHEMBL5584307
CHEMBL5049098	CHEMBL5046282
CHEMBL2045039	CHEMBL2040831
CHEMBL5334911	CHEMBL5331128
CHEMBL5256754	CHEMBL5252665
CHEMBL4431053	CHEMBL4428127
CHEMBL3420851	CHEMBL3414472
CHEMBL2330323	CHEMBL2321744
CHEMBL4358541	CHEMBL4354855
CHEMBL5626252	CHEMBL5625176
CHEMBL5043281	CHEMBL5042486
CHEMBL1670484	CHEMBL1667835
CHEMBL5526862	CHEMBL5523756
CHEMBL4618620	CHEMBL4616675
CHEMBL5125264	CHEMBL5120921
CHEMBL870149	CHEMBL1147831
CHEMBL3807887	CHEMBL3804778
CHEMBL4009619	CHEMBL4007439
CHEMBL4706357	CHEMBL4699667
CHEMBL4005912	CHEMBL4004830
CHEMBL4047415	CHEMBL4043239
CHEMBL1261328	CHEMBL1255209
CHEMBL4431080	CHEMBL4428127
CHEMBL4322262	CHEMBL4321794
CHEMBL4414026	CHEMBL4411331
CHEMBL2168569	CHEMBL2163201
CHEMBL4002421	CHEMBL4000255
CHEMBL1764269	CHEMBL1759994
CHEMBL910704	CHEMBL1139719
CHEMBL3638068	CHEMBL3638030
CHEMBL919944	CHEMBL1142982
CHEMBL5051300	CHEMBL5050846
CHEMBL1947513	CHEMBL1944507
CHEMBL4179914	CHEMBL4177603
CHEMBL3773669	CHEMBL3769376
CHEMBL4732703	CHEMBL4732038
CHEMBL1114347	CHEMBL1156300
CHEMBL5247304	CHEMBL5244278
CHEMBL5265642	CHEMBL5260858
CHEMBL3370237	CHEMBL3352673
CHEMBL3638080	CHEMBL3638030
CHEMBL869841	CHEMBL1146860
CHEMBL4678145	CHEMBL4673325
CHEMBL1105771	CHEMBL1158560
CHEMBL4769896	CHEMBL4765317
CHEMBL4264667	CHEMBL4261603
CHEMBL4008205	CHEMBL4007397
CHEMBL4255622	CHEMBL4251687
CHEMBL1018131	CHEMBL1152195
CHEMBL3807889	CHEMBL3804778
CHEMBL5239624	CHEMBL5236617
CHEMBL4056918	CHEMBL4052739
CHEMBL3295404	CHEMBL3286108
CHEMBL1039911	CHEMBL1156057
CHEMBL4705760	CHEMBL4699648
CHEMBL1011678	CHEMBL1152811
CHEMBL5463915	CHEMBL5463723
CHEMBL1118606	CHEMBL1155446
CHEMBL4827649	CHEMBL4825722
CHEMBL907769	CHEMBL1138877
CHEMBL4808269	CHEMBL4808161
CHEMBL3638090	CHEMBL3638030
CHEMBL5058875	CHEMBL5058643
CHEMBL5055966	CHEMBL5055623
CHEMBL5585499	CHEMBL5584242
CHEMBL2411001	CHEMBL2406994
CHEMBL4701843	CHEMBL4699487
CHEMBL5626861	CHEMBL5625196
CHEMBL3420646	CHEMBL3414471
CHEMBL1068919	CHEMBL1157620
CHEMBL5337078	CHEMBL5335798
CHEMBL4372348	CHEMBL4371041
CHEMBL3880256	CHEMBL3879906
CHEMBL4431791	CHEMBL4431312
CHEMBL5579450	CHEMBL5576149
CHEMBL4714790	CHEMBL4706729
CHEMBL3243551	CHEMBL3232853
CHEMBL4703538	CHEMBL4699559
CHEMBL1769664	CHEMBL1764974
CHEMBL4397934	CHEMBL4396884
CHEMBL4270430	CHEMBL4266061
CHEMBL896000	CHEMBL1148848
CHEMBL1074124	CHEMBL1159083
CHEMBL886338	CHEMBL1144619
CHEMBL981950	CHEMBL1155111
CHEMBL5303847	CHEMBL4630909
CHEMBL4370260	CHEMBL4368912
CHEMBL5589392	CHEMBL5584359
CHEMBL4367691	CHEMBL4364301
CHEMBL3630981	CHEMBL3627700
CHEMBL3123163	CHEMBL3120081
CHEMBL1063193	CHEMBL1152349
CHEMBL4679371	CHEMBL4673373
CHEMBL1671552	CHEMBL1667811
CHEMBL4837020	CHEMBL4834481
CHEMBL4681549	CHEMBL4680093
CHEMBL4687846	CHEMBL4680285
CHEMBL4331541	CHEMBL4330081
CHEMBL868863	CHEMBL1146106
CHEMBL902576	CHEMBL1138333
CHEMBL2026015	CHEMBL2021879
CHEMBL4155390	CHEMBL4152280
CHEMBL1954425	CHEMBL1949601
CHEMBL4833401	CHEMBL4831531
CHEMBL2169529	CHEMBL2163245
CHEMBL4829566	CHEMBL4828723
CHEMBL4236595	CHEMBL4229551
CHEMBL4769915	CHEMBL4765317
CHEMBL3428458	CHEMBL3425423
CHEMBL3436126	CHEMBL3436046
CHEMBL933616	CHEMBL1147066
CHEMBL2172900	CHEMBL2169749
CHEMBL3301459	CHEMBL3301458
CHEMBL4369880	CHEMBL4368903
CHEMBL2210522	CHEMBL2203114
CHEMBL4053853	CHEMBL4052618
CHEMBL854887	CHEMBL1137586
CHEMBL4481269	CHEMBL4480400
CHEMBL2044875	CHEMBL2040831
CHEMBL5363761	CHEMBL5360612
CHEMBL1010854	CHEMBL1139267
CHEMBL5166087	CHEMBL5154890
CHEMBL5320163	CHEMBL5316345
CHEMBL819395	CHEMBL1134342
CHEMBL2091635	CHEMBL2086339
CHEMBL5330685	CHEMBL5329208
CHEMBL3637622	CHEMBL3632591
CHEMBL2216275	CHEMBL2203133
CHEMBL858932	CHEMBL1149413
CHEMBL4004026	CHEMBL4002615
CHEMBL3430528	CHEMBL3430320
CHEMBL4312670	CHEMBL4311943
CHEMBL2412857	CHEMBL2407000
CHEMBL4265668	CHEMBL4261653
CHEMBL3638157	CHEMBL3638030
CHEMBL2021109	CHEMBL2016485
CHEMBL5731487	CHEMBL5725789
CHEMBL5393312	CHEMBL5390317
CHEMBL4255795	CHEMBL4251698
CHEMBL3430402	CHEMBL3430320
CHEMBL4040058	CHEMBL4038310
CHEMBL3094681	CHEMBL3091412
CHEMBL4416534	CHEMBL4414617
CHEMBL5710523	CHEMBL5705903
CHEMBL2383266	CHEMBL2380292
CHEMBL4378163	CHEMBL4376815
CHEMBL5682677	CHEMBL5678807
CHEMBL4220011	CHEMBL4219045
CHEMBL4685428	CHEMBL4680205
CHEMBL1686290	CHEMBL1681710
CHEMBL4047676	CHEMBL4043255
CHEMBL943026	CHEMBL1140586
CHEMBL3873571	CHEMBL3872236
CHEMBL662305	CHEMBL1135758
CHEMBL5239623	CHEMBL5236617
CHEMBL4611417	CHEMBL4610042
CHEMBL1663351	CHEMBL1649374
CHEMBL4831270	CHEMBL4828767
CHEMBL4845470	CHEMBL4842388
CHEMBL4311079	CHEMBL4308884
CHEMBL3862828	CHEMBL3861981
CHEMBL3096555	CHEMBL3091454
CHEMBL4810690	CHEMBL4808226
CHEMBL4377385	CHEMBL4376812
CHEMBL4769900	CHEMBL4765317
CHEMBL2186472	CHEMBL2176880
CHEMBL3430472	CHEMBL3430320
CHEMBL3395554	CHEMBL3393023
CHEMBL3430389	CHEMBL3430320
CHEMBL3419343	CHEMBL3414527
CHEMBL4392583	CHEMBL4390691
CHEMBL1657597	CHEMBL1649066
CHEMBL684132	CHEMBL1123712
CHEMBL5585352	CHEMBL5584237
CHEMBL2167606	CHEMBL2163325
CHEMBL1827878	CHEMBL1821711
CHEMBL5257243	CHEMBL5257017
CHEMBL3801063	CHEMBL3797102
CHEMBL5335061	CHEMBL5331131
CHEMBL4144994	CHEMBL4138303
CHEMBL5050187	CHEMBL5046309
CHEMBL4880791	CHEMBL4507332
CHEMBL4000046	CHEMBL3997852
CHEMBL4832854	CHEMBL4831515
CHEMBL3430732	CHEMBL3430320
CHEMBL4378165	CHEMBL4376815
CHEMBL4184688	CHEMBL4184096
CHEMBL1820248	CHEMBL1817657
CHEMBL1803284	CHEMBL1800012
CHEMBL5214553	CHEMBL5212743
CHEMBL4256591	CHEMBL4251746
CHEMBL5224925	CHEMBL5223122
CHEMBL2166761	CHEMBL2163267
CHEMBL3776165	CHEMBL3774369
CHEMBL1840135	CHEMBL1833803
CHEMBL4427523	CHEMBL4425169
CHEMBL1116227	CHEMBL1156340
CHEMBL1043077	CHEMBL1154085
CHEMBL1695229	CHEMBL1687698
CHEMBL3364871	CHEMBL3297706
CHEMBL3638058	CHEMBL3638030
CHEMBL3095543	CHEMBL3091427
CHEMBL4027273	CHEMBL4024768
CHEMBL4124155	CHEMBL4118224
CHEMBL1036926	CHEMBL1154736
CHEMBL980758	CHEMBL1139415
CHEMBL4354044	CHEMBL4351002
CHEMBL3755636	CHEMBL3751822
CHEMBL2184930	CHEMBL2176935
CHEMBL4396130	CHEMBL4393714
CHEMBL2344711	CHEMBL2331184
CHEMBL3630980	CHEMBL3627700
CHEMBL3638065	CHEMBL3638030
CHEMBL819650	CHEMBL1134342
CHEMBL4709471	CHEMBL4706541
CHEMBL1816132	CHEMBL1811851
CHEMBL887480	CHEMBL1144619
CHEMBL1066915	CHEMBL1159116
CHEMBL5351415	CHEMBL5346967
CHEMBL5373257	CHEMBL5370606
CHEMBL5142020	CHEMBL5137081
CHEMBL1062741	CHEMBL1154038
CHEMBL5517251	CHEMBL5512689
CHEMBL933193	CHEMBL1142250
CHEMBL2013637	CHEMBL2010651
CHEMBL3430574	CHEMBL3430321
CHEMBL827807	CHEMBL1137856
CHEMBL2090131	CHEMBL2086221
CHEMBL3430351	CHEMBL3430320
CHEMBL4037910	CHEMBL4033790
CHEMBL3436108	CHEMBL3436046
CHEMBL4765977	CHEMBL4765231
CHEMBL4356659	CHEMBL4354824
CHEMBL1614446	CHEMBL1201862
CHEMBL4882251	CHEMBL4507278
CHEMBL819367	CHEMBL1128429
CHEMBL3118391	CHEMBL3112390
CHEMBL3807115	CHEMBL3804779
CHEMBL3871238	CHEMBL3870365
CHEMBL3602290	CHEMBL3600357
CHEMBL5384192	CHEMBL5380843
CHEMBL5737481	CHEMBL5728799
CHEMBL3430750	CHEMBL3430320
CHEMBL3430560	CHEMBL3430320
CHEMBL4619551	CHEMBL4616724
CHEMBL3861119	CHEMBL3860061
CHEMBL3241723	CHEMBL3232811
CHEMBL1948791	CHEMBL1944508
CHEMBL4024924	CHEMBL4024705
CHEMBL1837522	CHEMBL1833915
CHEMBL3606474	CHEMBL3603753
CHEMBL1920312	CHEMBL1914334
CHEMBL5323933	CHEMBL5321272
CHEMBL5547791	CHEMBL5543141
CHEMBL2024833	CHEMBL2021886
CHEMBL5255853	CHEMBL5252622
CHEMBL3868467	CHEMBL3867482
CHEMBL3638139	CHEMBL3638030
CHEMBL3430741	CHEMBL3430320
CHEMBL5265338	CHEMBL5260850
CHEMBL859701	CHEMBL1140425
CHEMBL1177037	CHEMBL1177706
CHEMBL4178382	CHEMBL4177539
CHEMBL1228485	CHEMBL1221311
CHEMBL4027502	CHEMBL4024774
CHEMBL1959248	CHEMBL1955838
CHEMBL3824876	CHEMBL3822388
CHEMBL3361754	CHEMBL3352316
CHEMBL3132256	CHEMBL3124793
CHEMBL1019465	CHEMBL1152883
CHEMBL4807666	CHEMBL4806967
CHEMBL3375414	CHEMBL3351833
CHEMBL4839718	CHEMBL4837254
CHEMBL2216283	CHEMBL2203133
CHEMBL3430445	CHEMBL3430320
CHEMBL5304470	CHEMBL5303765
CHEMBL2162879	CHEMBL2157972
CHEMBL4478769	CHEMBL4477220
CHEMBL4809365	CHEMBL4808184
CHEMBL1787512	CHEMBL1781918
CHEMBL5335598	CHEMBL5331145
CHEMBL937359	CHEMBL1147066
CHEMBL5736241	CHEMBL5728181
CHEMBL2168489	CHEMBL2163233
CHEMBL2340694	CHEMBL2331260
CHEMBL4329738	CHEMBL4325920
CHEMBL4669232	CHEMBL4665717
CHEMBL5097927	CHEMBL5096186
CHEMBL767061	CHEMBL1134672
CHEMBL5099758	CHEMBL5096227
CHEMBL3638089	CHEMBL3638030
CHEMBL3756071	CHEMBL3751668
CHEMBL4221368	CHEMBL4219096
CHEMBL1021907	CHEMBL1157535
CHEMBL4312578	CHEMBL4311943
CHEMBL3430486	CHEMBL3430320
CHEMBL5238526	CHEMBL5236595
CHEMBL5392513	CHEMBL5390273
CHEMBL4017746	CHEMBL4017455
CHEMBL5162415	CHEMBL5154813
CHEMBL882589	CHEMBL1141081
CHEMBL2216714	CHEMBL2203133
CHEMBL2025328	CHEMBL2021760
CHEMBL4775388	CHEMBL4765473
CHEMBL4481758	CHEMBL4480425
CHEMBL968970	CHEMBL1140081
CHEMBL5318787	CHEMBL5316317
CHEMBL4373010	CHEMBL4371067
CHEMBL3430410	CHEMBL3430320
CHEMBL3430370	CHEMBL3430320
CHEMBL2404993	CHEMBL2401654
CHEMBL4731898	CHEMBL4725492
CHEMBL5125934	CHEMBL5120947
CHEMBL2382845	CHEMBL2380296
CHEMBL867172	CHEMBL1139036
CHEMBL3811489	CHEMBL3808345
CHEMBL3226521	CHEMBL3217743
CHEMBL5373283	CHEMBL5370607
CHEMBL3292737	CHEMBL3286316
CHEMBL2050727	CHEMBL2046284
CHEMBL4843604	CHEMBL4842348
CHEMBL815525	CHEMBL1128729
CHEMBL3430386	CHEMBL3430320
CHEMBL3610296	CHEMBL3608244
CHEMBL1013741	CHEMBL1152208
CHEMBL899477	CHEMBL1137440
CHEMBL4836048	CHEMBL4834434
CHEMBL5731865	CHEMBL5726011
